id,source,status,initial_wrong,verified_success,note
1641,mmlu_conceptual_physics,Success,1,1,
1642,mmlu_conceptual_physics,Success,4,2,
1643,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1644,mmlu_conceptual_physics,Success,3,2,
1645,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1646,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1647,mmlu_conceptual_physics,Success,3,1,
1648,mmlu_conceptual_physics,Success,4,1,
1649,mmlu_conceptual_physics,Success,1,1,
1650,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1651,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1652,mmlu_conceptual_physics,Success,3,3,
1653,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1654,mmlu_conceptual_physics,Failed (Verification),3,0,All candidates failed
1655,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1656,mmlu_conceptual_physics,Success,4,2,
1657,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1658,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1659,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1660,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1661,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1662,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1663,mmlu_conceptual_physics,Success,1,1,
1664,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1665,mmlu_conceptual_physics,Success,3,2,
1666,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1667,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1668,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1669,mmlu_conceptual_physics,Success,4,2,
1670,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1671,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1672,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1673,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1674,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1675,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1676,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1677,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1678,mmlu_conceptual_physics,Success,2,1,
1679,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1680,mmlu_conceptual_physics,Success,4,1,
1681,mmlu_conceptual_physics,Success,1,1,
1682,mmlu_conceptual_physics,Success,1,1,
1683,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1684,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1685,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1686,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1687,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1688,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1689,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1690,mmlu_conceptual_physics,Success,1,1,
1691,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1692,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1693,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1694,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1695,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1696,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1697,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1698,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1699,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1700,mmlu_conceptual_physics,Success,1,1,
1701,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1702,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1703,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1704,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1705,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1706,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1707,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1708,mmlu_conceptual_physics,Success,3,2,
1709,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1710,mmlu_conceptual_physics,Success,3,2,
1711,mmlu_conceptual_physics,Success,1,1,
1712,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1713,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1714,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1715,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1716,mmlu_conceptual_physics,Success,4,4,
1717,mmlu_conceptual_physics,Success,1,1,
1718,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1719,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1720,mmlu_conceptual_physics,Success,5,4,
1721,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1722,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1723,mmlu_conceptual_physics,Success,5,1,
1724,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1725,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1726,mmlu_conceptual_physics,Success,5,1,
1727,mmlu_conceptual_physics,Success,4,1,
1728,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1729,mmlu_conceptual_physics,Success,4,4,
1730,mmlu_conceptual_physics,Success,4,3,
1731,mmlu_conceptual_physics,Success,1,1,
1732,mmlu_conceptual_physics,Success,2,2,
1733,mmlu_conceptual_physics,Success,1,1,
1734,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1735,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1736,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1737,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1738,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1739,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1740,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1741,mmlu_conceptual_physics,Success,1,1,
1742,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1743,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1744,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1745,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1746,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1747,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1748,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1749,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1750,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1751,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1752,mmlu_conceptual_physics,Success,2,1,
1753,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1754,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1755,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1756,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1757,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1758,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1759,mmlu_conceptual_physics,Success,5,1,
1760,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1761,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1762,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1763,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1764,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1765,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1766,mmlu_conceptual_physics,Success,1,1,
1767,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1768,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1769,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1770,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1771,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1772,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1773,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1774,mmlu_conceptual_physics,Success,5,1,
1775,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1776,mmlu_conceptual_physics,Failed (Verification),3,0,All candidates failed
1777,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1778,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1779,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1780,mmlu_conceptual_physics,Success,1,1,
1781,mmlu_conceptual_physics,Success,4,1,
1782,mmlu_conceptual_physics,Success,1,1,
1783,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1784,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1785,mmlu_conceptual_physics,Success,5,3,
1786,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1787,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1788,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1789,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1790,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1791,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1792,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1793,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1794,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1795,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1796,mmlu_conceptual_physics,Success,2,2,
1797,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1798,mmlu_conceptual_physics,Success,3,2,
1799,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1800,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1801,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1802,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1803,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1804,mmlu_conceptual_physics,Success,4,1,
1805,mmlu_conceptual_physics,Failed (Verification),3,0,All candidates failed
1806,mmlu_econometrics,Success,1,1,
1807,mmlu_econometrics,Success,2,1,
1808,mmlu_econometrics,Skipped (All Correct),0,0,
1809,mmlu_econometrics,Skipped (All Correct),0,0,
1810,mmlu_econometrics,Skipped (All Correct),0,0,
1811,mmlu_econometrics,Failed (Verification),1,0,All candidates failed
1812,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1813,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1814,mmlu_econometrics,Success,4,2,
1815,mmlu_econometrics,Skipped (All Correct),0,0,
1816,mmlu_econometrics,Skipped (All Correct),0,0,
1817,mmlu_econometrics,Skipped (All Correct),0,0,
1818,mmlu_econometrics,Skipped (All Correct),0,0,
1819,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1820,mmlu_econometrics,Skipped (All Correct),0,0,
1821,mmlu_econometrics,Success,5,1,
1822,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1823,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1824,mmlu_econometrics,Skipped (All Correct),0,0,
1825,mmlu_econometrics,Success,3,1,
1826,mmlu_econometrics,Skipped (All Correct),0,0,
1827,mmlu_econometrics,Success,5,2,
1828,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1829,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1830,mmlu_econometrics,Success,1,1,
1831,mmlu_econometrics,Success,1,1,
1832,mmlu_econometrics,Skipped (All Correct),0,0,
1833,mmlu_econometrics,Skipped (All Correct),0,0,
1834,mmlu_econometrics,Success,3,1,
1835,mmlu_econometrics,Skipped (All Correct),0,0,
1836,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1837,mmlu_econometrics,Success,5,1,
1838,mmlu_econometrics,Success,5,1,
1839,mmlu_econometrics,Success,4,4,
1840,mmlu_econometrics,Skipped (All Correct),0,0,
1841,mmlu_econometrics,Skipped (All Correct),0,0,
1842,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1843,mmlu_econometrics,Skipped (All Correct),0,0,
1844,mmlu_econometrics,Success,3,2,
1845,mmlu_econometrics,Failed (Verification),1,0,All candidates failed
1846,mmlu_econometrics,Success,2,2,
1847,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1848,mmlu_econometrics,Success,4,1,
1849,mmlu_econometrics,Success,4,2,
1850,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1851,mmlu_econometrics,Skipped (All Correct),0,0,
1852,mmlu_econometrics,Success,5,2,
1853,mmlu_econometrics,Success,5,5,
1854,mmlu_econometrics,Skipped (All Correct),0,0,
1855,mmlu_econometrics,Skipped (All Correct),0,0,
1856,mmlu_econometrics,Skipped (All Correct),0,0,
1857,mmlu_econometrics,Success,2,1,
1858,mmlu_econometrics,Skipped (All Correct),0,0,
1859,mmlu_econometrics,Success,1,1,
1860,mmlu_econometrics,Failed (Verification),1,0,All candidates failed
1861,mmlu_econometrics,Skipped (All Correct),0,0,
1862,mmlu_econometrics,Success,2,1,
1863,mmlu_econometrics,Skipped (All Correct),0,0,
1864,mmlu_econometrics,Success,5,2,
1865,mmlu_econometrics,Skipped (All Correct),0,0,
1866,mmlu_econometrics,Skipped (All Correct),0,0,
1867,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1868,mmlu_econometrics,Skipped (All Correct),0,0,
1869,mmlu_econometrics,Success,4,4,
1870,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1871,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1872,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1873,mmlu_econometrics,Failed (Verification),3,0,All candidates failed
1874,mmlu_econometrics,Success,3,2,
1875,mmlu_econometrics,Success,2,2,
1876,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1877,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1878,mmlu_econometrics,Failed (Verification),3,0,All candidates failed
1879,mmlu_econometrics,Skipped (All Correct),0,0,
1880,mmlu_econometrics,Skipped (All Correct),0,0,
1881,mmlu_econometrics,Success,1,1,
1882,mmlu_econometrics,Success,2,2,
1883,mmlu_econometrics,Skipped (All Correct),0,0,
1884,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1885,mmlu_econometrics,Skipped (All Correct),0,0,
1886,mmlu_econometrics,Skipped (All Correct),0,0,
1887,mmlu_econometrics,Success,3,2,
1888,mmlu_econometrics,Success,1,1,
1889,mmlu_econometrics,Success,2,1,
1890,mmlu_econometrics,Success,2,1,
1891,mmlu_econometrics,Skipped (All Correct),0,0,
1892,mmlu_econometrics,Skipped (All Correct),0,0,
1893,mmlu_econometrics,Failed (Verification),1,0,All candidates failed
1894,mmlu_econometrics,Skipped (All Correct),0,0,
1895,mmlu_econometrics,Skipped (All Correct),0,0,
1896,mmlu_econometrics,Success,4,1,
1897,mmlu_econometrics,Skipped (All Correct),0,0,
1898,mmlu_econometrics,Success,2,1,
1899,mmlu_econometrics,Success,3,3,
1900,mmlu_econometrics,Failed (Verification),1,0,All candidates failed
1901,mmlu_econometrics,Skipped (All Correct),0,0,
1902,mmlu_econometrics,Failed (Verification),3,0,All candidates failed
1903,mmlu_econometrics,Skipped (All Correct),0,0,
1904,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1905,mmlu_econometrics,Skipped (All Correct),0,0,
1906,mmlu_econometrics,Skipped (All Correct),0,0,
1907,mmlu_econometrics,Skipped (All Correct),0,0,
1908,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1909,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1910,mmlu_econometrics,Skipped (All Correct),0,0,
1911,mmlu_econometrics,Success,5,1,
1912,mmlu_econometrics,Skipped (All Correct),0,0,
1913,mmlu_econometrics,Success,2,2,
1914,mmlu_econometrics,Skipped (All Correct),0,0,
1915,mmlu_econometrics,Success,2,2,
1916,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1917,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1918,mmlu_econometrics,Skipped (All Correct),0,0,
1919,mmlu_econometrics,Success,3,1,
1920,mmlu_electrical_engineering,Failed (Verification),1,0,All candidates failed
1921,mmlu_electrical_engineering,Success,5,1,
1922,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1923,mmlu_electrical_engineering,Success,2,1,
1924,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1925,mmlu_electrical_engineering,Success,5,3,
1926,mmlu_electrical_engineering,Failed (Verification),2,0,All candidates failed
1927,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1928,mmlu_electrical_engineering,Failed (Verification),4,0,All candidates failed
1929,mmlu_electrical_engineering,Success,4,1,
1930,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1931,mmlu_electrical_engineering,Success,5,1,
1932,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1933,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1934,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1935,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1936,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1937,mmlu_electrical_engineering,Success,2,2,
1938,mmlu_electrical_engineering,Success,5,3,
1939,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1940,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1941,mmlu_electrical_engineering,Success,3,3,
1942,mmlu_electrical_engineering,Success,4,1,
1943,mmlu_electrical_engineering,Success,3,2,
1944,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1945,mmlu_electrical_engineering,Failed (Verification),1,0,All candidates failed
1946,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1947,mmlu_electrical_engineering,Success,1,1,
1948,mmlu_electrical_engineering,Failed (Verification),3,0,All candidates failed
1949,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1950,mmlu_electrical_engineering,Failed (Verification),2,0,All candidates failed
1951,mmlu_electrical_engineering,Success,3,1,
1952,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1953,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1954,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1955,mmlu_electrical_engineering,Success,1,1,
1956,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1957,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1958,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1959,mmlu_electrical_engineering,Success,3,1,
1960,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1961,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1962,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1963,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1964,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1965,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1966,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1967,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1968,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1969,mmlu_electrical_engineering,Success,5,1,
1970,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1971,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1972,mmlu_electrical_engineering,Success,1,1,
1973,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1974,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1975,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1976,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1977,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1978,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1979,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1980,mmlu_electrical_engineering,Failed (Verification),4,0,All candidates failed
1981,mmlu_electrical_engineering,Success,2,1,
1982,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1983,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1984,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1985,mmlu_electrical_engineering,Success,2,2,
1986,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1987,mmlu_electrical_engineering,Success,3,2,
1988,mmlu_electrical_engineering,Success,3,1,
1989,mmlu_electrical_engineering,Failed (Verification),3,0,All candidates failed
1990,mmlu_electrical_engineering,Failed (Verification),1,0,All candidates failed
1991,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
1992,mmlu_electrical_engineering,Success,1,1,
1993,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1994,mmlu_electrical_engineering,Failed (Verification),4,0,All candidates failed
1995,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1996,mmlu_electrical_engineering,Success,1,1,
1997,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1998,mmlu_electrical_engineering,Skipped (All Correct),0,0,
1999,mmlu_electrical_engineering,Failed (Verification),4,0,All candidates failed
2000,mmlu_electrical_engineering,Success,2,2,
2001,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2002,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2003,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2004,mmlu_electrical_engineering,Success,1,1,
2005,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2006,mmlu_electrical_engineering,Success,3,1,
2007,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2008,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2009,mmlu_electrical_engineering,Success,1,1,
2010,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2011,mmlu_electrical_engineering,Success,1,1,
2012,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2013,mmlu_electrical_engineering,Success,5,1,
2014,mmlu_electrical_engineering,Success,4,4,
2015,mmlu_electrical_engineering,Success,2,2,
2016,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2017,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2018,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2019,mmlu_electrical_engineering,Success,1,1,
2020,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2021,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2022,mmlu_electrical_engineering,Success,1,1,
2023,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2024,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2025,mmlu_electrical_engineering,Success,5,1,
2026,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2027,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2028,mmlu_electrical_engineering,Success,1,1,
2029,mmlu_electrical_engineering,Success,1,1,
2030,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2031,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2032,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2033,mmlu_electrical_engineering,Failed (Verification),3,0,All candidates failed
2034,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2035,mmlu_electrical_engineering,Failed (Verification),3,0,All candidates failed
2036,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2037,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2038,mmlu_electrical_engineering,Success,4,1,
2039,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2040,mmlu_electrical_engineering,Failed (Verification),4,0,All candidates failed
2041,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2042,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2043,mmlu_electrical_engineering,Success,3,3,
2044,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2045,mmlu_electrical_engineering,Success,1,1,
2046,mmlu_electrical_engineering,Success,3,2,
2047,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2048,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2049,mmlu_electrical_engineering,Success,1,1,
2050,mmlu_electrical_engineering,Success,2,1,
2051,mmlu_electrical_engineering,Success,1,1,
2052,mmlu_electrical_engineering,Success,2,2,
2053,mmlu_electrical_engineering,Failed (Verification),1,0,All candidates failed
2054,mmlu_electrical_engineering,Success,3,1,
2055,mmlu_electrical_engineering,Failed (Verification),4,0,All candidates failed
2056,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2057,mmlu_electrical_engineering,Success,4,2,
2058,mmlu_electrical_engineering,Success,2,1,
2059,mmlu_electrical_engineering,Success,1,1,
2060,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2061,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2062,mmlu_electrical_engineering,Success,4,1,
2063,mmlu_electrical_engineering,Skipped (All Correct),0,0,
2064,mmlu_electrical_engineering,Failed (Verification),5,0,All candidates failed
2065,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2066,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2067,mmlu_elementary_mathematics,Success,1,1,
2068,mmlu_elementary_mathematics,Failed (Verification),1,0,All candidates failed
2069,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2070,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2071,mmlu_elementary_mathematics,Success,1,1,
2072,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2073,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2074,mmlu_elementary_mathematics,Success,1,1,
2075,mmlu_elementary_mathematics,Success,3,1,
2076,mmlu_elementary_mathematics,Success,1,1,
2077,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2078,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2079,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2080,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2081,mmlu_elementary_mathematics,Success,1,1,
2082,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2083,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2084,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2085,mmlu_elementary_mathematics,Failed (Verification),4,0,All candidates failed
2086,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2087,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2088,mmlu_elementary_mathematics,Failed (Verification),2,0,All candidates failed
2089,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2090,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2091,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2092,mmlu_elementary_mathematics,Success,2,2,
2093,mmlu_elementary_mathematics,Success,1,1,
2094,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2095,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2096,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2097,mmlu_elementary_mathematics,Success,1,1,
2098,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2099,mmlu_elementary_mathematics,Failed (Verification),1,0,All candidates failed
2100,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2101,mmlu_elementary_mathematics,Success,1,1,
2102,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2103,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2104,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2105,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2106,mmlu_elementary_mathematics,Success,1,1,
2107,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2108,mmlu_elementary_mathematics,Failed (Verification),3,0,All candidates failed
2109,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2110,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2111,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2112,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2113,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2114,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2115,mmlu_elementary_mathematics,Failed (Verification),1,0,All candidates failed
2116,mmlu_elementary_mathematics,Failed (Verification),2,0,All candidates failed
2117,mmlu_elementary_mathematics,Success,1,1,
2118,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2119,mmlu_elementary_mathematics,Skipped (All Correct),0,0,
2120,mmlu_elementary_mathematics,Success,1,1,
