id,source,status,initial_wrong,verified_success,note
2677,mmlu_high_school_biology,Skipped (All Correct),0,0,
2678,mmlu_high_school_biology,Success,5,1,
2679,mmlu_high_school_biology,Skipped (All Correct),0,0,
2680,mmlu_high_school_biology,Success,1,1,
2681,mmlu_high_school_biology,Skipped (All Correct),0,0,
2682,mmlu_high_school_biology,Skipped (All Correct),0,0,
2683,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2684,mmlu_high_school_biology,Skipped (All Correct),0,0,
2685,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2686,mmlu_high_school_biology,Skipped (All Correct),0,0,
2687,mmlu_high_school_biology,Skipped (All Correct),0,0,
2688,mmlu_high_school_biology,Skipped (All Correct),0,0,
2689,mmlu_high_school_biology,Skipped (All Correct),0,0,
2690,mmlu_high_school_biology,Skipped (All Correct),0,0,
2691,mmlu_high_school_biology,Success,5,1,
2692,mmlu_high_school_biology,Skipped (All Correct),0,0,
2693,mmlu_high_school_biology,Skipped (All Correct),0,0,
2694,mmlu_high_school_biology,Skipped (All Correct),0,0,
2695,mmlu_high_school_biology,Skipped (All Correct),0,0,
2696,mmlu_high_school_biology,Success,3,1,
2697,mmlu_high_school_biology,Success,1,1,
2698,mmlu_high_school_biology,Skipped (All Correct),0,0,
2699,mmlu_high_school_biology,Success,3,1,
2700,mmlu_high_school_biology,Skipped (All Correct),0,0,
2701,mmlu_high_school_biology,Success,3,3,
2702,mmlu_high_school_biology,Skipped (All Correct),0,0,
2703,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2704,mmlu_high_school_biology,Skipped (All Correct),0,0,
2705,mmlu_high_school_biology,Success,4,3,
2706,mmlu_high_school_biology,Success,1,1,
2707,mmlu_high_school_biology,Skipped (All Correct),0,0,
2708,mmlu_high_school_biology,Skipped (All Correct),0,0,
2709,mmlu_high_school_biology,Skipped (All Correct),0,0,
2710,mmlu_high_school_biology,Skipped (All Correct),0,0,
2711,mmlu_high_school_biology,Success,5,1,
2712,mmlu_high_school_biology,Success,1,1,
2713,mmlu_high_school_biology,Skipped (All Correct),0,0,
2714,mmlu_high_school_biology,Skipped (All Correct),0,0,
2715,mmlu_high_school_biology,Skipped (All Correct),0,0,
2716,mmlu_high_school_biology,Skipped (All Correct),0,0,
2717,mmlu_high_school_biology,Skipped (All Correct),0,0,
2718,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2719,mmlu_high_school_biology,Skipped (All Correct),0,0,
2720,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2721,mmlu_high_school_biology,Skipped (All Correct),0,0,
2722,mmlu_high_school_biology,Failed (Verification),2,0,All candidates failed
2723,mmlu_high_school_biology,Skipped (All Correct),0,0,
2724,mmlu_high_school_biology,Skipped (All Correct),0,0,
2725,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2726,mmlu_high_school_biology,Skipped (All Correct),0,0,
2727,mmlu_high_school_biology,Success,1,1,
2728,mmlu_high_school_biology,Skipped (All Correct),0,0,
2729,mmlu_high_school_biology,Success,1,1,
2730,mmlu_high_school_biology,Success,2,1,
2731,mmlu_high_school_biology,Skipped (All Correct),0,0,
2732,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2733,mmlu_high_school_biology,Skipped (All Correct),0,0,
2734,mmlu_high_school_biology,Success,5,2,
2735,mmlu_high_school_biology,Skipped (All Correct),0,0,
2736,mmlu_high_school_biology,Skipped (All Correct),0,0,
2737,mmlu_high_school_biology,Skipped (All Correct),0,0,
2738,mmlu_high_school_biology,Skipped (All Correct),0,0,
2739,mmlu_high_school_biology,Skipped (All Correct),0,0,
2740,mmlu_high_school_biology,Success,3,1,
2741,mmlu_high_school_biology,Success,1,1,
2742,mmlu_high_school_biology,Success,1,1,
2743,mmlu_high_school_biology,Skipped (All Correct),0,0,
2744,mmlu_high_school_biology,Skipped (All Correct),0,0,
2745,mmlu_high_school_biology,Skipped (All Correct),0,0,
2746,mmlu_high_school_biology,Success,2,1,
2747,mmlu_high_school_biology,Skipped (All Correct),0,0,
2748,mmlu_high_school_biology,Success,1,1,
2749,mmlu_high_school_biology,Skipped (All Correct),0,0,
2750,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2751,mmlu_high_school_biology,Skipped (All Correct),0,0,
2752,mmlu_high_school_biology,Success,2,1,
2753,mmlu_high_school_biology,Skipped (All Correct),0,0,
2754,mmlu_high_school_biology,Success,3,2,
2755,mmlu_high_school_biology,Skipped (All Correct),0,0,
2756,mmlu_high_school_biology,Success,1,1,
2757,mmlu_high_school_biology,Skipped (All Correct),0,0,
2758,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2759,mmlu_high_school_biology,Success,4,2,
2760,mmlu_high_school_biology,Skipped (All Correct),0,0,
2761,mmlu_high_school_biology,Skipped (All Correct),0,0,
2762,mmlu_high_school_biology,Failed (Verification),4,0,All candidates failed
2763,mmlu_high_school_biology,Skipped (All Correct),0,0,
2764,mmlu_high_school_biology,Skipped (All Correct),0,0,
2765,mmlu_high_school_biology,Skipped (All Correct),0,0,
2766,mmlu_high_school_biology,Success,1,1,
2767,mmlu_high_school_biology,Skipped (All Correct),0,0,
2768,mmlu_high_school_biology,Skipped (All Correct),0,0,
2769,mmlu_high_school_biology,Skipped (All Correct),0,0,
2770,mmlu_high_school_biology,Skipped (All Correct),0,0,
2771,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2772,mmlu_high_school_biology,Skipped (All Correct),0,0,
2773,mmlu_high_school_biology,Skipped (All Correct),0,0,
2774,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2775,mmlu_high_school_biology,Success,1,1,
2776,mmlu_high_school_biology,Skipped (All Correct),0,0,
2777,mmlu_high_school_biology,Skipped (All Correct),0,0,
2778,mmlu_high_school_biology,Skipped (All Correct),0,0,
2779,mmlu_high_school_biology,Skipped (All Correct),0,0,
2780,mmlu_high_school_biology,Success,1,1,
2781,mmlu_high_school_biology,Success,4,3,
2782,mmlu_high_school_biology,Skipped (All Correct),0,0,
2783,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2784,mmlu_high_school_biology,Success,1,1,
2785,mmlu_high_school_biology,Skipped (All Correct),0,0,
2786,mmlu_high_school_biology,Skipped (All Correct),0,0,
2787,mmlu_high_school_biology,Skipped (All Correct),0,0,
2788,mmlu_high_school_biology,Skipped (All Correct),0,0,
2789,mmlu_high_school_biology,Skipped (All Correct),0,0,
2790,mmlu_high_school_biology,Skipped (All Correct),0,0,
2791,mmlu_high_school_biology,Skipped (All Correct),0,0,
2792,mmlu_high_school_biology,Success,1,1,
2793,mmlu_high_school_biology,Skipped (All Correct),0,0,
2794,mmlu_high_school_biology,Skipped (All Correct),0,0,
2795,mmlu_high_school_biology,Skipped (All Correct),0,0,
2796,mmlu_high_school_biology,Skipped (All Correct),0,0,
2797,mmlu_high_school_biology,Skipped (All Correct),0,0,
2798,mmlu_high_school_biology,Skipped (All Correct),0,0,
2799,mmlu_high_school_biology,Skipped (All Correct),0,0,
2800,mmlu_high_school_biology,Skipped (All Correct),0,0,
2801,mmlu_high_school_biology,Success,2,1,
2802,mmlu_high_school_biology,Skipped (All Correct),0,0,
2803,mmlu_high_school_biology,Success,2,1,
2804,mmlu_high_school_biology,Success,1,1,
2805,mmlu_high_school_biology,Success,2,1,
2806,mmlu_high_school_biology,Skipped (All Correct),0,0,
2807,mmlu_high_school_biology,Skipped (All Correct),0,0,
2808,mmlu_high_school_biology,Skipped (All Correct),0,0,
2809,mmlu_high_school_biology,Success,1,1,
2810,mmlu_high_school_biology,Success,1,1,
2811,mmlu_high_school_biology,Success,2,1,
2812,mmlu_high_school_biology,Success,5,2,
2813,mmlu_high_school_biology,Skipped (All Correct),0,0,
2814,mmlu_high_school_biology,Skipped (All Correct),0,0,
2815,mmlu_high_school_biology,Success,4,1,
2816,mmlu_high_school_biology,Skipped (All Correct),0,0,
2817,mmlu_high_school_biology,Skipped (All Correct),0,0,
2818,mmlu_high_school_biology,Success,1,1,
2819,mmlu_high_school_biology,Skipped (All Correct),0,0,
2820,mmlu_high_school_biology,Skipped (All Correct),0,0,
2821,mmlu_high_school_biology,Success,4,3,
2822,mmlu_high_school_biology,Success,2,2,
2823,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2824,mmlu_high_school_biology,Skipped (All Correct),0,0,
2825,mmlu_high_school_biology,Skipped (All Correct),0,0,
2826,mmlu_high_school_biology,Skipped (All Correct),0,0,
2827,mmlu_high_school_biology,Skipped (All Correct),0,0,
2828,mmlu_high_school_biology,Skipped (All Correct),0,0,
2829,mmlu_high_school_biology,Skipped (All Correct),0,0,
2830,mmlu_high_school_biology,Success,1,1,
2831,mmlu_high_school_biology,Skipped (All Correct),0,0,
2832,mmlu_high_school_biology,Skipped (All Correct),0,0,
2833,mmlu_high_school_biology,Skipped (All Correct),0,0,
2834,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2835,mmlu_high_school_biology,Skipped (All Correct),0,0,
2836,mmlu_high_school_biology,Skipped (All Correct),0,0,
2837,mmlu_high_school_biology,Success,2,2,
2838,mmlu_high_school_biology,Success,1,1,
2839,mmlu_high_school_biology,Skipped (All Correct),0,0,
2840,mmlu_high_school_biology,Skipped (All Correct),0,0,
2841,mmlu_high_school_biology,Success,1,1,
2842,mmlu_high_school_biology,Skipped (All Correct),0,0,
2843,mmlu_high_school_biology,Success,2,1,
2844,mmlu_high_school_biology,Skipped (All Correct),0,0,
2845,mmlu_high_school_biology,Skipped (All Correct),0,0,
2846,mmlu_high_school_biology,Skipped (All Correct),0,0,
2847,mmlu_high_school_biology,Skipped (All Correct),0,0,
2848,mmlu_high_school_biology,Skipped (All Correct),0,0,
2849,mmlu_high_school_biology,Skipped (All Correct),0,0,
2850,mmlu_high_school_biology,Skipped (All Correct),0,0,
2851,mmlu_high_school_biology,Success,2,2,
2852,mmlu_high_school_biology,Skipped (All Correct),0,0,
2853,mmlu_high_school_biology,Success,1,1,
2854,mmlu_high_school_biology,Skipped (All Correct),0,0,
2855,mmlu_high_school_biology,Skipped (All Correct),0,0,
2856,mmlu_high_school_biology,Skipped (All Correct),0,0,
2857,mmlu_high_school_biology,Skipped (All Correct),0,0,
2858,mmlu_high_school_biology,Success,2,1,
2859,mmlu_high_school_biology,Skipped (All Correct),0,0,
2860,mmlu_high_school_biology,Success,2,2,
2861,mmlu_high_school_biology,Success,1,1,
2862,mmlu_high_school_biology,Skipped (All Correct),0,0,
2863,mmlu_high_school_biology,Skipped (All Correct),0,0,
2864,mmlu_high_school_biology,Skipped (All Correct),0,0,
2865,mmlu_high_school_biology,Success,1,1,
2866,mmlu_high_school_biology,Skipped (All Correct),0,0,
2867,mmlu_high_school_biology,Skipped (All Correct),0,0,
2868,mmlu_high_school_biology,Skipped (All Correct),0,0,
2869,mmlu_high_school_biology,Skipped (All Correct),0,0,
2870,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2871,mmlu_high_school_biology,Success,3,2,
2872,mmlu_high_school_biology,Success,2,2,
2873,mmlu_high_school_biology,Skipped (All Correct),0,0,
2874,mmlu_high_school_biology,Success,5,2,
2875,mmlu_high_school_biology,Success,2,1,
2876,mmlu_high_school_biology,Success,2,1,
2877,mmlu_high_school_biology,Skipped (All Correct),0,0,
2878,mmlu_high_school_biology,Skipped (All Correct),0,0,
2879,mmlu_high_school_biology,Skipped (All Correct),0,0,
2880,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2881,mmlu_high_school_biology,Skipped (All Correct),0,0,
2882,mmlu_high_school_biology,Skipped (All Correct),0,0,
2883,mmlu_high_school_biology,Skipped (All Correct),0,0,
2884,mmlu_high_school_biology,Success,1,1,
2885,mmlu_high_school_biology,Skipped (All Correct),0,0,
2886,mmlu_high_school_biology,Skipped (All Correct),0,0,
2887,mmlu_high_school_biology,Skipped (All Correct),0,0,
2888,mmlu_high_school_biology,Success,1,1,
2889,mmlu_high_school_biology,Skipped (All Correct),0,0,
2890,mmlu_high_school_biology,Success,4,2,
2891,mmlu_high_school_biology,Skipped (All Correct),0,0,
2892,mmlu_high_school_biology,Skipped (All Correct),0,0,
2893,mmlu_high_school_biology,Skipped (All Correct),0,0,
2894,mmlu_high_school_biology,Skipped (All Correct),0,0,
2895,mmlu_high_school_biology,Skipped (All Correct),0,0,
2896,mmlu_high_school_biology,Skipped (All Correct),0,0,
2897,mmlu_high_school_biology,Skipped (All Correct),0,0,
2898,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2899,mmlu_high_school_biology,Skipped (All Correct),0,0,
2900,mmlu_high_school_biology,Success,3,1,
2901,mmlu_high_school_biology,Success,4,1,
2902,mmlu_high_school_biology,Skipped (All Correct),0,0,
2903,mmlu_high_school_biology,Failed (Verification),2,0,All candidates failed
2904,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2905,mmlu_high_school_biology,Success,2,2,
2906,mmlu_high_school_biology,Success,1,1,
2907,mmlu_high_school_biology,Skipped (All Correct),0,0,
2908,mmlu_high_school_biology,Skipped (All Correct),0,0,
2909,mmlu_high_school_biology,Skipped (All Correct),0,0,
2910,mmlu_high_school_biology,Success,1,1,
2911,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2912,mmlu_high_school_biology,Skipped (All Correct),0,0,
2913,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2914,mmlu_high_school_biology,Skipped (All Correct),0,0,
2915,mmlu_high_school_biology,Success,4,4,
2916,mmlu_high_school_biology,Skipped (All Correct),0,0,
2917,mmlu_high_school_biology,Success,1,1,
2918,mmlu_high_school_biology,Success,3,1,
2919,mmlu_high_school_biology,Skipped (All Correct),0,0,
2920,mmlu_high_school_biology,Skipped (All Correct),0,0,
2921,mmlu_high_school_biology,Skipped (All Correct),0,0,
2922,mmlu_high_school_biology,Success,4,1,
2923,mmlu_high_school_biology,Skipped (All Correct),0,0,
2924,mmlu_high_school_biology,Skipped (All Correct),0,0,
2925,mmlu_high_school_biology,Skipped (All Correct),0,0,
2926,mmlu_high_school_biology,Skipped (All Correct),0,0,
2927,mmlu_high_school_biology,Skipped (All Correct),0,0,
2928,mmlu_high_school_biology,Skipped (All Correct),0,0,
2929,mmlu_high_school_biology,Failed (Verification),4,0,All candidates failed
2930,mmlu_high_school_biology,Success,2,1,
2931,mmlu_high_school_biology,Skipped (All Correct),0,0,
2932,mmlu_high_school_biology,Skipped (All Correct),0,0,
2933,mmlu_high_school_biology,Success,5,5,
2934,mmlu_high_school_biology,Skipped (All Correct),0,0,
2935,mmlu_high_school_biology,Skipped (All Correct),0,0,
2936,mmlu_high_school_biology,Skipped (All Correct),0,0,
2937,mmlu_high_school_biology,Success,3,3,
2938,mmlu_high_school_biology,Skipped (All Correct),0,0,
2939,mmlu_high_school_biology,Skipped (All Correct),0,0,
2940,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2941,mmlu_high_school_biology,Skipped (All Correct),0,0,
2942,mmlu_high_school_biology,Skipped (All Correct),0,0,
2943,mmlu_high_school_biology,Skipped (All Correct),0,0,
2944,mmlu_high_school_biology,Skipped (All Correct),0,0,
2945,mmlu_high_school_biology,Success,2,1,
2946,mmlu_high_school_biology,Skipped (All Correct),0,0,
2947,mmlu_high_school_biology,Skipped (All Correct),0,0,
2948,mmlu_high_school_biology,Skipped (All Correct),0,0,
2949,mmlu_high_school_biology,Skipped (All Correct),0,0,
2950,mmlu_high_school_biology,Skipped (All Correct),0,0,
2951,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2952,mmlu_high_school_biology,Skipped (All Correct),0,0,
2953,mmlu_high_school_biology,Skipped (All Correct),0,0,
2954,mmlu_high_school_biology,Skipped (All Correct),0,0,
2955,mmlu_high_school_biology,Skipped (All Correct),0,0,
2956,mmlu_high_school_biology,Skipped (All Correct),0,0,
2957,mmlu_high_school_biology,Failed (Verification),3,0,All candidates failed
2958,mmlu_high_school_biology,Skipped (All Correct),0,0,
2959,mmlu_high_school_biology,Skipped (All Correct),0,0,
2960,mmlu_high_school_biology,Skipped (All Correct),0,0,
2961,mmlu_high_school_biology,Failed (Verification),5,0,All candidates failed
2962,mmlu_high_school_biology,Skipped (All Correct),0,0,
2963,mmlu_high_school_biology,Skipped (All Correct),0,0,
2964,mmlu_high_school_biology,Skipped (All Correct),0,0,
2965,mmlu_high_school_biology,Skipped (All Correct),0,0,
2966,mmlu_high_school_biology,Failed (Verification),1,0,All candidates failed
2967,mmlu_high_school_biology,Skipped (All Correct),0,0,
2968,mmlu_high_school_biology,Skipped (All Correct),0,0,
2969,mmlu_high_school_biology,Failed (Verification),2,0,All candidates failed
2970,mmlu_high_school_biology,Skipped (All Correct),0,0,
2971,mmlu_high_school_biology,Success,2,1,
2972,mmlu_high_school_biology,Skipped (All Correct),0,0,
2973,mmlu_high_school_biology,Success,1,1,
2974,mmlu_high_school_biology,Skipped (All Correct),0,0,
2975,mmlu_high_school_biology,Skipped (All Correct),0,0,
2976,mmlu_high_school_biology,Skipped (All Correct),0,0,
2977,mmlu_high_school_biology,Skipped (All Correct),0,0,
2978,mmlu_high_school_biology,Skipped (All Correct),0,0,
2979,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2980,mmlu_high_school_chemistry,Success,4,3,
2981,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2982,mmlu_high_school_chemistry,Success,2,2,
2983,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2984,mmlu_high_school_chemistry,Success,3,1,
2985,mmlu_high_school_chemistry,Success,5,5,
2986,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2987,mmlu_high_school_chemistry,Failed (Verification),2,0,All candidates failed
2988,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
2989,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2990,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
2991,mmlu_high_school_chemistry,Success,2,2,
2992,mmlu_high_school_chemistry,Success,4,2,
2993,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2994,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
2995,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
2996,mmlu_high_school_chemistry,Success,3,2,
2997,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
2998,mmlu_high_school_chemistry,Failed (Verification),2,0,All candidates failed
2999,mmlu_high_school_chemistry,Failed (Verification),3,0,All candidates failed
3000,mmlu_high_school_chemistry,Success,1,1,
3001,mmlu_high_school_chemistry,Failed (Verification),3,0,All candidates failed
3002,mmlu_high_school_chemistry,Success,1,1,
3003,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3004,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3005,mmlu_high_school_chemistry,Success,3,1,
3006,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3007,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3008,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3009,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3010,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3011,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3012,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3013,mmlu_high_school_chemistry,Success,1,1,
3014,mmlu_high_school_chemistry,Success,5,5,
3015,mmlu_high_school_chemistry,Success,4,2,
3016,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3017,mmlu_high_school_chemistry,Success,2,2,
3018,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3019,mmlu_high_school_chemistry,Success,4,2,
3020,mmlu_high_school_chemistry,Success,4,1,
3021,mmlu_high_school_chemistry,Success,2,2,
3022,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3023,mmlu_high_school_chemistry,Success,4,3,
3024,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3025,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3026,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3027,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3028,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3029,mmlu_high_school_chemistry,Failed (Verification),3,0,All candidates failed
3030,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3031,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3032,mmlu_high_school_chemistry,Success,3,1,
3033,mmlu_high_school_chemistry,Success,4,2,
3034,mmlu_high_school_chemistry,Success,1,1,
3035,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3036,mmlu_high_school_chemistry,Success,2,2,
3037,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3038,mmlu_high_school_chemistry,Success,2,1,
3039,mmlu_high_school_chemistry,Success,3,3,
3040,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3041,mmlu_high_school_chemistry,Success,2,1,
3042,mmlu_high_school_chemistry,Success,1,1,
3043,mmlu_high_school_chemistry,Success,1,1,
3044,mmlu_high_school_chemistry,Success,1,1,
3045,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3046,mmlu_high_school_chemistry,Success,3,2,
3047,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3048,mmlu_high_school_chemistry,Failed (Verification),2,0,All candidates failed
3049,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3050,mmlu_high_school_chemistry,Failed (Verification),2,0,All candidates failed
3051,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3052,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3053,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3054,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3055,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3056,mmlu_high_school_chemistry,Success,3,2,
3057,mmlu_high_school_chemistry,Success,3,3,
3058,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3059,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3060,mmlu_high_school_chemistry,Success,3,2,
3061,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3062,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3063,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3064,mmlu_high_school_chemistry,Success,1,1,
3065,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3066,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3067,mmlu_high_school_chemistry,Success,1,1,
3068,mmlu_high_school_chemistry,Success,3,2,
3069,mmlu_high_school_chemistry,Success,3,2,
3070,mmlu_high_school_chemistry,Success,1,1,
3071,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3072,mmlu_high_school_chemistry,Success,5,1,
3073,mmlu_high_school_chemistry,Success,4,1,
3074,mmlu_high_school_chemistry,Success,1,1,
3075,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3076,mmlu_high_school_chemistry,Success,3,1,
3077,mmlu_high_school_chemistry,Success,5,1,
3078,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3079,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3080,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3081,mmlu_high_school_chemistry,Success,1,1,
3082,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3083,mmlu_high_school_chemistry,Success,5,2,
3084,mmlu_high_school_chemistry,Success,4,2,
3085,mmlu_high_school_chemistry,Success,3,3,
3086,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3087,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3088,mmlu_high_school_chemistry,Success,2,1,
3089,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3090,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3091,mmlu_high_school_chemistry,Success,2,2,
3092,mmlu_high_school_chemistry,Success,2,1,
3093,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3094,mmlu_high_school_chemistry,Success,1,1,
3095,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3096,mmlu_high_school_chemistry,Success,5,1,
3097,mmlu_high_school_chemistry,Success,5,2,
3098,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3099,mmlu_high_school_chemistry,Success,1,1,
3100,mmlu_high_school_chemistry,Success,1,1,
3101,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3102,mmlu_high_school_chemistry,Success,2,2,
3103,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3104,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3105,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3106,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3107,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3108,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3109,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3110,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3111,mmlu_high_school_chemistry,Success,1,1,
3112,mmlu_high_school_chemistry,Failed (Verification),3,0,All candidates failed
3113,mmlu_high_school_chemistry,Success,2,2,
3114,mmlu_high_school_chemistry,Success,4,3,
3115,mmlu_high_school_chemistry,Success,2,1,
3116,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3117,mmlu_high_school_chemistry,Success,1,1,
3118,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3119,mmlu_high_school_chemistry,Success,1,1,
3120,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3121,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3122,mmlu_high_school_chemistry,Success,3,2,
3123,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3124,mmlu_high_school_chemistry,Success,3,1,
3125,mmlu_high_school_chemistry,Success,2,1,
3126,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3127,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3128,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3129,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3130,mmlu_high_school_chemistry,Failed (Verification),1,0,All candidates failed
3131,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3132,mmlu_high_school_chemistry,Success,1,1,
3133,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3134,mmlu_high_school_chemistry,Success,5,1,
3135,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3136,mmlu_high_school_chemistry,Success,2,2,
3137,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3138,mmlu_high_school_chemistry,Failed (Verification),3,0,All candidates failed
3139,mmlu_high_school_chemistry,Success,1,1,
3140,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3141,mmlu_high_school_chemistry,Failed (Verification),5,0,All candidates failed
3142,mmlu_high_school_chemistry,Success,1,1,
3143,mmlu_high_school_chemistry,Success,2,2,
3144,mmlu_high_school_chemistry,Success,2,1,
3145,mmlu_high_school_chemistry,Success,2,2,
3146,mmlu_high_school_chemistry,Success,1,1,
3147,mmlu_high_school_chemistry,Success,2,1,
3148,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3149,mmlu_high_school_chemistry,Success,1,1,
3150,mmlu_high_school_chemistry,Success,2,1,
3151,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3152,mmlu_high_school_chemistry,Success,1,1,
3153,mmlu_high_school_chemistry,Success,1,1,
3154,mmlu_high_school_chemistry,Success,1,1,
3155,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3156,mmlu_high_school_chemistry,Skipped (All Correct),0,0,
3157,mmlu_high_school_chemistry,Success,2,1,
